Id,PostTypeId,AcceptedAnswerId,ParentId,CreationDate,DeletionDate,Score,ViewCount,Body,OwnerUserId,OwnerDisplayName,LastEditorUserId,LastEditorDisplayName,LastEditDate,LastActivityDate,Title,Tags,AnswerCount,CommentCount,FavoriteCount,ClosedDate,CommunityOwnedDate,PostId,TagId,Id,TagName,Count,ExcerptPostId,WikiPostId
"9438299","1","9448434","","2012-02-24 21:26:58","","3","2214","<p>I wonder what scopes folowing two bindings have:</p>

<pre><code>bind(PermissionManager.class).in(Singleton.class);
</code></pre>

<p>and </p>

<pre><code>bind(PermissionManager.class);
</code></pre>

<p>I have read the JavaDocs, they are as following. For Singleton:</p>

<pre><code>/**
* Apply this to implementation classes when you want only one instance
* (per {@link Injector}) to be reused for all injections for that binding.
*
* @author crazybob@google.com (Bob Lee)
*/
</code></pre>

<p>For no scope:</p>

<pre><code>/**
* No scope; the same as not applying any scope at all.  Each time the
* Injector obtains an instance of an object with ""no scope"", it injects this
* instance then immediately forgets it.  When the next request for the same
* binding arrives it will need to obtain the instance over again.
*
* &lt;p&gt;This exists only in case a class has been annotated with a scope
* annotation such as {@link Singleton @Singleton}, and you need to override
* this to ""no scope"" in your binding.
*
* @since 2.0
*/
</code></pre>

<p>What does this mean in practical terms? Are singletons per client or per JVM? For no scope, is every instance different?</p>
","214091","","","","","2012-02-25 21:55:17","What are the scopes of GIN bindings?","<gwt><dependency-injection><guice><gin>","2","0","","","","9438299","2253","2253","gin","315","5802757","5802756"
"9458683","1","9459365","","2012-02-27 00:29:01","","2","2042","<p>We are evaluating using GIN in out GWT project and have had good results with typical injection via constructor arguments.  The thing we have had difficulty with is field level injection.  The fields always end up being null.  Does anyone have a good example of how to properly achieve filed level injection with GIN?</p>

<p>Update:</p>

<p>Here is some example code similar to ours:</p>

<pre class=""lang-java prettyprint-override""><code>public class MVP implements EntryPoint {

  public static final HandlerManager EVENT_BUS = new HandlerManager(null);
  private final MVPInjector _injector = GWT.create(MVPInjector.class);

  public void onModuleLoad() {
    // set up layout for module
    RootLayoutPanel.get().add(mainPanel);

    // initialize presenters
    ListPresenter listPresenter = _injector.listPresenter();
    DetailPresenter detailPresenter = _injector.detailPresenter();

    listPresenter.go(listContainer);
    detailPresenter.go(detailContainer);

    // simulate data coming in from RPC call
    EVENT_BUS.fireEvent(new DataReadyEvent(getData()));
  }
}

public class ListPresenter {

  private final HandlerManager _eventBus;
  private final Map&lt;String, Fruit&gt; _myRecords = new HashMap&lt;String, Fruit&gt;();
  private final Display _view;

  @Inject
  public ListPresenter(Display argView, HandlerManager argEventBus) {
    _eventBus = argEventBus;
    _view = argView;
  }

  public void go(HasWidgets argContainer) {
    argContainer.clear();
    argContainer.add(_view.asWidget());
  }

  public interface Display {
    public Widget asWidget();

    public void clear();

    public SingleSelectionModel&lt;ViewProxy&gt; getSelectionModel();

    public void setData(List&lt;ViewProxy&gt; argData);
  }
}

public class DetailPresenter {

  private final HandlerManager _eventBus;
  private final Display _view;
  private Fruit _myRecord;

  @Inject
  private ImagePresenterFactory _imagePresenterFactory;

  @Inject
  private TestPresenter _testPresenter;

  @Inject
  public DetailPresenter(Display argView, HandlerManager argEventBus) {
    _view = argView;
    _eventBus = argEventBus;
  }

  public void go(HasWidgets argContainer) {
    argContainer.clear();
    argContainer.add(_view.asWidget());

    if (_testPresenter != null) {
      _testPresenter.go();
    }
  }

  public interface Display {
    public Widget asWidget();

    public HasText getDescriptionControl();

    public HasClickHandlers getImageControl();

    public HasText getNameControl();

    public HasClickHandlers getSaveControl();

    public void setEnabledControls(boolean argEnabled);
  }
}

public class TestPresenter {

  @Inject
  HandlerManager _eventBus;

  public TestPresenter() {}

  public void go() {
    if (_eventBus != null) {
      _eventBus.toString();
    }
    else {
      // event bus was not injected
    }
  }
}

@GinModules(MVPModule.class)
public interface MVPInjector extends Ginjector {

  DetailPresenter detailPresenter();

  ListPresenter listPresenter();

}

public class MVPModule extends AbstractGinModule {

  @Provides
  @Singleton
  public HandlerManager getEventBus() {
    return MVP.EVENT_BUS;
  }

  @Provides
  public TestPresenter getTestPresenter() {
    return new TestPresenter();
  }

  @Override
  protected void configure() {
    bind(ListPresenter.Display.class).to(ListView.class);
    bind(DetailPresenter.Display.class).to(DetailView.class);
    bind(ImagePresenter.Display.class).to(ImagePopup.class);
    install(new GinFactoryModuleBuilder().build(ImagePresenterFactory.class));
  }

  public interface ImagePresenterFactory {
    public ImagePresenter createImagePresenter(ImageResource argImage);
  }

}
</code></pre>

<p>In the above code, I have removed most of the code that doesn't involve GIN.  The TestPresenter that the DetailPresenter requires is injected successfully but the HandlerManager that the TestPresenter requires is always null.  As you can see, the injected HandlerManager is not used in the constructor.</p>
","404903","","826983","","2016-06-17 15:53:34","2016-06-17 15:53:34","GWT GIN Field Level Injection","<gwt><dependency-injection><gin>","1","1","","","","9458683","2253","2253","gin","315","5802757","5802756"
"9669615","1","9670019","","2012-03-12 15:09:06","","3","908","<p>Problem: I have a generic super class with type T at GWT client side , the subclass is generated at runtime(using GIN) with the generic parameter initialized, is it possible to retrieve concrete subclass's generic parameter type at runtime?</p>

<p>I can get the actual type in JRE environment(using Class.getGenericSuperclass and Class.getActualTypeArguments), however i have no idea how to do that in GWT environment, i search some GWT 3rd reflection libs, seem none of them support this feature. Is it possible to get generic parameter type at runtime from GWT? if not, any workaround?</p>

<p>Many thanks.</p>

<p> i found a project: gwt-preprocessor, which generate reflection info at compile time, is quite useful for some case.</p>
","492760","","492760","","2012-06-28 15:15:42","2012-06-28 15:15:42","Is it possible to get generic parameter type at runtime from GWT","<java><generics><gwt><reflection><gin>","1","0","1","","","9669615","2253","2253","gin","315","5802757","5802756"
"9772725","1","9800755","","2012-03-19 15:14:18","","1","1099","<p>I am trying Google GIN for our project and I came across a case where I have a generic interface and a generic implementation of that interface:</p>

<pre><code>public interface IFace&lt;T&gt; {
    void setEntry(T t);
}

public class Face&lt;T&gt; implements IFace&lt;T&gt; {
    public void setEntry(T t) {
    }
}
</code></pre>

<p>Now I have a user of the interface that needs an IFace injected in the constructor:</p>

<pre><code>public class IFaceUser {
    private IFace&lt;String&gt; face;

    @Inject
    public IFaceUser(IFace&lt;String&gt; face) {
        this.face = face;
    }
}
</code></pre>

<p>If I try to bind the interface to the implementation with <code>bind(IFace.class).to(Face.class);</code>, the injection fails with</p>

<pre><code>Deferred binding result type 'IFace' should not be abstract
</code></pre>

<p>So GIN doesn't find a binding for <code>IFace&lt;String&gt;</code> and falls back to <code>IFace</code> use the binding and tries <code>GWT.create(IFace.class)</code>.</p>

<p>I also tried <code>bind(new TypeLiteral&lt;IFace&gt;(){}).to(new TypeLiteral&lt;Face&gt;(){});</code> and <code>bind(new TypeLiteral&lt;IFace&lt;?&gt;&gt;(){}).to(new TypeLiteral&lt;Face&lt;?&gt;&gt;(){});</code> with no success.</p>

<p>I know I could bind <code>IFace&lt;String&gt;</code> to <code>Face&lt;String&gt;</code>, but that could lead to a huge Module with lots of repeating code in it. It is also possible to use <code>@ImplementedBy(Face.class)</code>, but that is not an option.</p>

<p>Is there a magic <code>bind(...).to(...)</code> combination I need to use? Is this even possible with GIN?</p>
","1171320","","","","","2012-03-21 08:09:04","How to create a default binding for a generic interface to a generic implementation with GIN?","<generics><gwt><gin>","1","0","1","","","9772725","2253","2253","gin","315","5802757","5802756"
"9783170","1","9813336","","2012-03-20 07:58:34","","2","1120","<p>Could you guys help me marry GIN and custom bean validator in GWT application (GWT 2.4) ?</p>

<p>GWT compiler gives me following errors:</p>

<pre><code>Rebind result 'javax.validation.ValidatorFactory' must be a class
Rebind result 'com.google.gwt.validation.client.ProviderValidationMessageResolver' must be a class
</code></pre>

<p>My GIN module looks like this</p>

<pre><code>@GinModules(ClientGinModule.class)
public interface ClientGinjector extends Ginjector
{
    NewOrderView getOrderView();
}
</code></pre>

<p>Where <code>NewOrderView</code> just extends <code>Composite</code>.</p>

<p>In my <code>.gwt.xml</code> of my module I have following instructions</p>

<pre><code>&lt;replace-with class=""com.mine.courierApp.client.validation.ClientValidatorFactory""&gt;
    &lt;when-type-is class=""javax.validation.ValidatorFactory""/&gt;
&lt;/replace-with&gt;
&lt;replace-with class=""com.mine.courierApp.client.validation.ClientValidationMessagesResolver""&gt;
    &lt;when-type-is class=""com.google.gwt.validation.client.UserValidationMessagesResolver""/&gt;
&lt;/replace-with&gt;
</code></pre>

<p>So I thought maybe GIN wants to know this in Java code so I modified my GIN module which became</p>

<pre><code>public class ClientGinModule extends AbstractGinModule
{
    protected void configure()
    {
        bind(javax.validation.ValidatorFactory.class).to(ClientValidatorFactory.class);
        bind(com.google.gwt.validation.client.UserValidationMessagesResolver.class).to(ClientValidationMessagesResolver.class);
    }
}
</code></pre>

<p>But it didn't help although error message became bigger:</p>

<pre><code>Rebind result 'javax.validation.ValidatorFactory' must be a class
Rebind result 'javax.validation.ValidatorFactory' must be a class
Cannot proceed due to previous errors
Rebind result 'com.google.gwt.validation.client.ProviderValidationMessageResolver' must be a class
</code></pre>

<p>Update: Detailed GWT compiler output:</p>

<pre><code>   [ERROR] Errors in 'jar:file:/C:/work/externals/gwt/gwt-user.jar!/com/google/gwt/validation/client/BaseMessageInterpolator.java'
      [ERROR] Line 96:  Rebind result 'com.google.gwt.validation.client.ProviderValidationMessageResolver' must be a class
   [ERROR] Errors in 'jar:file:/C:/work/externals/gwt/gwt-user.jar!/com/google/gwt/validation/client/GwtValidatorContext.java'
      [ERROR] Line 36:  Rebind result 'javax.validation.ValidatorFactory' must be a class
   [ERROR] Errors in 'jar:file:/C:/work/externals/gwt/gwt-user.jar!/com/google/gwt/validation/client/spi/GwtValidationProvider.java'
      [ERROR] Line 39:  Rebind result 'javax.validation.ValidatorFactory' must be a class
   [ERROR] Cannot proceed due to previous errors
</code></pre>

<p>What shall I do ?</p>
","226895","","226895","","2012-03-20 08:09:03","2012-03-21 21:45:05","Can't marry GIN and custom bean validator in GWT application (compiler error)","<gwt><bean-validation><gwt2><gin>","1","0","0","","","9783170","2253","2253","gin","315","5802757","5802756"
"9790137","1","","","2012-03-20 15:48:07","","0","312","<p>I want to be able to create two instances of the same class and have them be injected with different properties and then have those two objects injected into two specific locations in my application.</p>

<p>Currently I have a method in my ClientModule...</p>

<pre><code>    @Provides
    @Named(""bean1"")
    public MainBean getMainBean() {
        MainBean mainBean = new MainBean(new SecondaryBean());
        return mainBean;
    }
</code></pre>

<p>And then in my presenters etc I do the following:</p>

<pre><code>    public MyPresenter(final EventBus eventBus, final MyView view, 
                     @Named(""bean1"") MainBean bean, TitleSetupData data) {
        super(eventBus, view);
        this.bean1 = bean1;
    }
</code></pre>

<p>And it works great. Based on the @Named annotation corresponding I get the correct bean.</p>

<p>However, this approach has a weakness in that I need to create and inject all the dependencies of MainBean in the @Provides method.</p>

<p>So any @Inject annotations of SecondaryBean are not honoured for example.</p>

<p>One thing I could do is pass into the getMainBean method any relevant dependencies but I'm wondering if there might be another more elegant or better solution.</p>

<p>Anyone got any ideas?</p>
","117839","","168868","","2012-03-20 17:21:51","2012-03-21 11:06:16","Customise the creation of a gin managed object or creating two different instances of the same class","<gwt><guice><gin>","1","0","","","","9790137","2253","2253","gin","315","5802757","5802756"
"9872599","1","","","2012-03-26 13:01:13","","4","1579","<p>every one!
I'm having a compilation problem in my GWT app which is divided in 3 modules: 
App-core: containing the main classes without an entry point,
App-A and App-B: inherit from App-core, and containing there specific classes with an entry point in each submodule.</p>

<p>I'm using GIN to inject classes instances in every module:</p>

<p>in App-core:</p>

<pre><code>public interface App-coreGinjector extends Ginjector {
EventBus getEventBus();
Provider&lt;LoginPagePresenter&gt; getLoginPagePresenter();
...
}

App-coreModule extends AbstractPresenterModule {

protected void configureCore() {
    install(new DefaultModule(App-corePlaceManager.class));
    bindConstant().annotatedWith(DefaultPlace.class).to(LoginPagePresenter.NAME_TOKEN);
    ...
    bind(AuthenticationManager.class).to(AuthenticationManagerImpl.class);
    bindPresenter(LoginPagePresenter.class, LoginPagePresenter.MyView.class,
                  LoginPageView.class, LoginPagePresenter.MyProxy.class);
 }
</code></pre>

<p>in App-A:</p>

<pre><code>@GinModules({ App-AModule.class })
public interface App-AGinjector extends App-coreGinjector {

MyApp-AScreen getMyApp-AScreen();
...
}

public class App-AModule extends App-coreModule {

@Override
protected void configure() {

    configureCore();
            ...
            //Here we bind the App-A classes inheriting from App-core classes 
            bind(App-coreScreenManager.class).to(App-AcreenManager.class).in(Singleton.class);
            ...
            //Here we bind the specific App=A classes
    }
</code></pre>

<p>And we do the same thing in App-B</p>

<p>The maven compilation is successful for the App-A, but it fail for the App-B, with this message:</p>

<pre><code>[ERROR] Errors in 'C:\workspace\App-core\client\gin\App-coreGinjectorImpl.java'
[ERROR] Line 790:  Rebind result 'com.gwtplatform.mvp.client.proxy.PlaceManager' must be a class
[ERROR] Line 818:  Rebind result 'lu.sfeir.grh.client.authentication.AuthenticationManager' must   be a class
[ERROR] Line 1047:  Rebind result 'lu.sfeir.grh.client.login.LoginPagePresenter.MyView' must be a class
[ERROR] Line 2359:  Rebind result 'com.google.gwt.event.shared.EventBus' cannot be abstract
[ERROR] Cannot proceed due to previous errors
</code></pre>

<p>So the weird part int all this is that this error come from the shared module between these two submodules, witch is the binding of the LoginPagePresenter and the AuthentificationManager, but we have this compilation error just in one sub module.
So if someone had this king of problems I'm waiting for his precious help ^^</p>

<p>Ah! if you want some precisions , don't be shy!! </p>
","1184578","","","","","2012-07-11 09:33:00","GIN binding problems in GWTP application","<gwt><gin>","1","1","0","","","9872599","2253","2253","gin","315","5802757","5802756"
"9924695","1","9925608","","2012-03-29 11:45:32","","5","3236","<p>Each of my Activities needs a correspoding singleton View implementation. What's the best strategy to inject them into activities?</p>

<ol>
<li><p><strong>constructor injection</strong> Activity constructor is called from an ActivityMapper's getActivity(). The ctor already has a parameter (a Place object). I would have to create the ActivityMapper with all possible views injected. Not good...</p></li>
<li><p><strong>method injection</strong> - <em>""A function so annotated is automatically executed after the constructor has been executed.""</em> (GWT in Action, 2nd Ed.) Well, ""after the ctor has been executed"" is apparently not fast enough because the view (or an RPC service injected this way) is still not initialized when the Activity's <code>start()</code> method is called and I get a NPE.</p></li>
<li><p>constructing the injector with GWT.create in Activity's ctor. Useless, as they would not longer be singletons.</p></li>
</ol>
","1230995","","","","","2012-03-29 14:36:10","using GIN in GWT Activities","<gwt><dependency-injection><gin><gwt-activities>","3","0","1","","","9924695","2253","2253","gin","315","5802757","5802756"
"9963716","1","10028799","","2012-04-01 10:34:36","","4","344","<p>Imagine you have a PlayN game which uses Guice bindings in its core project:</p>

<pre><code>/* PlayN core Guice module */
public class MyGameModule extends AbstractModule {

    @Override
    protected void configure() {
        bindConstant().annotatedWith(Title.class).to(""My game title"");
        // Other bindings...
    }

}
</code></pre>

<p>What if you want to use those <strong>same bindings</strong>, but on your GWT project of the game (with Gin)? </p>

<p>In the Java project it's as easy as it gets:</p>

<pre><code>/* PlayN Java Guice module */
public class MyGameModuleJava extends MyGameModule {

    // **OK**: no manual intervention required.

}
</code></pre>

<p>Can this be achieved without having to manually copy-paste the Guice module's configure method to the Gin module? For example, this works as a workaround, but is not what I'd prefer to do:</p>

<pre><code>/* PlayN GWT Gin module */
public class MyGameModuleHtml extends AbstractGinModule {

    @Override
    protected void configure() {
        // **NOK**: copy-paste the Guice module, as shown below.
        bindConstant().annotatedWith(Title.class).to(""My game title"");
        // Other bindings...
    }

}
</code></pre>

<p>It works, but it's not pretty to say the least.</p>

<p><strong>Bottom line</strong>: I want to use <strong>same bindings</strong> across all PlayN projects.</p>

<h2>Solution</h2>

<p>So what I did is use the <code>GinModuleAdapter</code> in my Java main, based on the answer:</p>

<pre><code>Injector injector = Guice.createInjector(new GinModuleAdapter(new MyGameModuleHtml()));
</code></pre>

<p>This way I could remove the Guice bindings in the core classes as well.</p>
","682311","","682311","","2012-04-05 21:10:48","2012-04-05 21:10:48","How to use Guice bindings in Gin module for PlayN?","<gwt><guice><playn><gin>","1","0","1","","","9963716","2253","2253","gin","315","5802757","5802756"
"10029090","1","","","2012-04-05 12:59:43","","0","318","<p>I'm going to start a Java EE project with EJB3.1 technology. I know the new EJB concept allows Context and Dependency Injection.</p>

<p>In an old project I used <strong>GIN</strong> and <strong>GUICE</strong> in a GWT Project. It was nice.
Can I use these frameworks also with EJB? Or do you think another framework would be a better choice?</p>

<p>Any Experience?</p>
","643271","","643271","","2012-08-29 14:34:56","2012-08-29 14:34:56","Can I use Gin and Guice in an EJB 3.1 project?","<java><ejb><guice><cdi><gin>","2","1","","","","10029090","2253","2253","gin","315","5802757","5802756"
"10066262","1","10068690","","2012-04-08 20:32:35","","0","2526","<p>I am trying to put together a GWT webapp following <a href=""http://blog.hivedevelopment.co.uk/2009/08/google-web-toolkit-gwt-mvp-example.html"" rel=""nofollow"">this GWT MVP tutorial</a> but using newer releases of the used libraries because not all of them are available any more or not compatible with GWT 2.4.</p>

<p>The problem is that when I run the project, I get the following to the console:</p>

<pre><code>Starting Jetty on port 8888
[WARN] failed com.google.gwt.dev.shell.jetty.JettyLauncher$WebAppContextWithReload@6ee76fcc{/,/home/raido/Kood/workspaceJava/gwtmvp/war}
java.lang.NoClassDefFoundError: com/google/inject/internal/util/$Preconditions
at com.google.inject.servlet.ServletModule.configure(ServletModule.java:44)
at com.google.inject.AbstractModule.configure(AbstractModule.java:59)
at com.google.inject.spi.Elements$RecordingBinder.install(Elements.java:223)
at com.google.inject.spi.Elements.getElements(Elements.java:101)
at com.google.inject.internal.InjectorShell$Builder.build(InjectorShell.java:135)
at com.google.inject.internal.InternalInjectorCreator.build(InternalInjectorCreator.java:113)
at com.google.inject.InjectorBuilder.build(InjectorBuilder.java:101)
at com.google.inject.Guice.createInjector(Guice.java:105)
at com.google.inject.Guice.createInjector(Guice.java:76)
at com.google.inject.Guice.createInjector(Guice.java:63)
at gwtmvp.server.guice.GuiceServletConfig.getInjector(GuiceServletConfig.java:11)
at com.google.inject.servlet.GuiceServletContextListener.contextInitialized(GuiceServletContextListener.java:45)
at org.mortbay.jetty.handler.ContextHandler.startContext(ContextHandler.java:543)
at org.mortbay.jetty.servlet.Context.startContext(Context.java:136)
at org.mortbay.jetty.webapp.WebAppContext.startContext(WebAppContext.java:1220)
at org.mortbay.jetty.handler.ContextHandler.doStart(ContextHandler.java:513)
at org.mortbay.jetty.webapp.WebAppContext.doStart(WebAppContext.java:448)
at com.google.gwt.dev.shell.jetty.JettyLauncher$WebAppContextWithReload.doStart(JettyLauncher.java:468)
at org.mortbay.component.AbstractLifeCycle.start(AbstractLifeCycle.java:39)
at org.mortbay.jetty.handler.HandlerWrapper.doStart(HandlerWrapper.java:130)
at org.mortbay.jetty.handler.RequestLogHandler.doStart(RequestLogHandler.java:115)
at org.mortbay.component.AbstractLifeCycle.start(AbstractLifeCycle.java:39)
at org.mortbay.jetty.handler.HandlerWrapper.doStart(HandlerWrapper.java:130)
at org.mortbay.jetty.Server.doStart(Server.java:222)
at org.mortbay.component.AbstractLifeCycle.start(AbstractLifeCycle.java:39)
at com.google.gwt.dev.shell.jetty.JettyLauncher.start(JettyLauncher.java:672)
at com.google.gwt.dev.DevMode.doStartUpServer(DevMode.java:509)
at com.google.gwt.dev.DevModeBase.startUp(DevModeBase.java:1068)
at com.google.gwt.dev.DevModeBase.run(DevModeBase.java:811)
at com.google.gwt.dev.DevMode.main(DevMode.java:311)
Caused by: java.lang.ClassNotFoundException: com.google.inject.internal.util.$Preconditions
at java.lang.ClassLoader.findClass(ClassLoader.java:373)
at java.lang.ClassLoader.loadClass(ClassLoader.java:321)
at java.lang.ClassLoader.loadClass(ClassLoader.java:266)
at org.mortbay.jetty.webapp.WebAppClassLoader.loadClass(WebAppClassLoader.java:352)
at org.mortbay.jetty.webapp.WebAppClassLoader.loadClass(WebAppClassLoader.java:337)
at java.lang.ClassLoader.loadClassInternal(ClassLoader.java:334)
... 30 more
[WARN] failed RequestLogHandler@4113a03d
java.lang.NoClassDefFoundError: com/google/inject/internal/util/$Preconditions
at com.google.inject.servlet.ServletModule.configure(ServletModule.java:44)
at com.google.inject.AbstractModule.configure(AbstractModule.java:59)
at com.google.inject.spi.Elements$RecordingBinder.install(Elements.java:223)
at com.google.inject.spi.Elements.getElements(Elements.java:101)
at com.google.inject.internal.InjectorShell$Builder.build(InjectorShell.java:135)
at com.google.inject.internal.InternalInjectorCreator.build(InternalInjectorCreator.java:113)
at com.google.inject.InjectorBuilder.build(InjectorBuilder.java:101)
at com.google.inject.Guice.createInjector(Guice.java:105)
at com.google.inject.Guice.createInjector(Guice.java:76)
at com.google.inject.Guice.createInjector(Guice.java:63)
at gwtmvp.server.guice.GuiceServletConfig.getInjector(GuiceServletConfig.java:11)
at com.google.inject.servlet.GuiceServletContextListener.contextInitialized(GuiceServletContextListener.java:45)
at org.mortbay.jetty.handler.ContextHandler.startContext(ContextHandler.java:543)
at org.mortbay.jetty.servlet.Context.startContext(Context.java:136)
at org.mortbay.jetty.webapp.WebAppContext.startContext(WebAppContext.java:1220)
at org.mortbay.jetty.handler.ContextHandler.doStart(ContextHandler.java:513)
at org.mortbay.jetty.webapp.WebAppContext.doStart(WebAppContext.java:448)
at com.google.gwt.dev.shell.jetty.JettyLauncher$WebAppContextWithReload.doStart(JettyLauncher.java:468)
at org.mortbay.component.AbstractLifeCycle.start(AbstractLifeCycle.java:39)
at org.mortbay.jetty.handler.HandlerWrapper.doStart(HandlerWrapper.java:130)
at org.mortbay.jetty.handler.RequestLogHandler.doStart(RequestLogHandler.java:115)
at org.mortbay.component.AbstractLifeCycle.start(AbstractLifeCycle.java:39)
at org.mortbay.jetty.handler.HandlerWrapper.doStart(HandlerWrapper.java:130)
at org.mortbay.jetty.Server.doStart(Server.java:222)
at org.mortbay.component.AbstractLifeCycle.start(AbstractLifeCycle.java:39)
at com.google.gwt.dev.shell.jetty.JettyLauncher.start(JettyLauncher.java:672)
at com.google.gwt.dev.DevMode.doStartUpServer(DevMode.java:509)
at com.google.gwt.dev.DevModeBase.startUp(DevModeBase.java:1068)
at com.google.gwt.dev.DevModeBase.run(DevModeBase.java:811)
at com.google.gwt.dev.DevMode.main(DevMode.java:311)
Caused by: java.lang.ClassNotFoundException: com.google.inject.internal.util.$Preconditions
at java.lang.ClassLoader.findClass(ClassLoader.java:373)
at java.lang.ClassLoader.loadClass(ClassLoader.java:321)
at java.lang.ClassLoader.loadClass(ClassLoader.java:266)
at org.mortbay.jetty.webapp.WebAppClassLoader.loadClass(WebAppClassLoader.java:352)
at org.mortbay.jetty.webapp.WebAppClassLoader.loadClass(WebAppClassLoader.java:337)
at java.lang.ClassLoader.loadClassInternal(ClassLoader.java:334)
... 30 more
[WARN] Error starting handlers
java.lang.NoClassDefFoundError: com/google/inject/internal/util/$Preconditions
at com.google.inject.servlet.ServletModule.configure(ServletModule.java:44)
at com.google.inject.AbstractModule.configure(AbstractModule.java:59)
at com.google.inject.spi.Elements$RecordingBinder.install(Elements.java:223)
at com.google.inject.spi.Elements.getElements(Elements.java:101)
at com.google.inject.internal.InjectorShell$Builder.build(InjectorShell.java:135)
at com.google.inject.internal.InternalInjectorCreator.build(InternalInjectorCreator.java:113)
at com.google.inject.InjectorBuilder.build(InjectorBuilder.java:101)
at com.google.inject.Guice.createInjector(Guice.java:105)
at com.google.inject.Guice.createInjector(Guice.java:76)
at com.google.inject.Guice.createInjector(Guice.java:63)
at gwtmvp.server.guice.GuiceServletConfig.getInjector(GuiceServletConfig.java:11)
at com.google.inject.servlet.GuiceServletContextListener.contextInitialized(GuiceServletContextListener.java:45)
at org.mortbay.jetty.handler.ContextHandler.startContext(ContextHandler.java:543)
at org.mortbay.jetty.servlet.Context.startContext(Context.java:136)
at org.mortbay.jetty.webapp.WebAppContext.startContext(WebAppContext.java:1220)
at org.mortbay.jetty.handler.ContextHandler.doStart(ContextHandler.java:513)
at org.mortbay.jetty.webapp.WebAppContext.doStart(WebAppContext.java:448)
at com.google.gwt.dev.shell.jetty.JettyLauncher$WebAppContextWithReload.doStart(JettyLauncher.java:468)
at org.mortbay.component.AbstractLifeCycle.start(AbstractLifeCycle.java:39)
at org.mortbay.jetty.handler.HandlerWrapper.doStart(HandlerWrapper.java:130)
at org.mortbay.jetty.handler.RequestLogHandler.doStart(RequestLogHandler.java:115)
at org.mortbay.component.AbstractLifeCycle.start(AbstractLifeCycle.java:39)
at org.mortbay.jetty.handler.HandlerWrapper.doStart(HandlerWrapper.java:130)
at org.mortbay.jetty.Server.doStart(Server.java:222)
at org.mortbay.component.AbstractLifeCycle.start(AbstractLifeCycle.java:39)
at com.google.gwt.dev.shell.jetty.JettyLauncher.start(JettyLauncher.java:672)
at com.google.gwt.dev.DevMode.doStartUpServer(DevMode.java:509)
at com.google.gwt.dev.DevModeBase.startUp(DevModeBase.java:1068)
at com.google.gwt.dev.DevModeBase.run(DevModeBase.java:811)
at com.google.gwt.dev.DevMode.main(DevMode.java:311)
Caused by: java.lang.ClassNotFoundException: com.google.inject.internal.util.$Preconditions
at java.lang.ClassLoader.findClass(ClassLoader.java:373)
at java.lang.ClassLoader.loadClass(ClassLoader.java:321)
at java.lang.ClassLoader.loadClass(ClassLoader.java:266)
at org.mortbay.jetty.webapp.WebAppClassLoader.loadClass(WebAppClassLoader.java:352)
at org.mortbay.jetty.webapp.WebAppClassLoader.loadClass(WebAppClassLoader.java:337)
at java.lang.ClassLoader.loadClassInternal(ClassLoader.java:334)
... 30 more
</code></pre>

<p>Libraries needed for the projects vs libraries I have:</p>

<ul>
<li>gin.jar --- <strong>gin-1.5-post-gwt-2.2.jar</strong> (gin-1.5)</li>
<li>aopalliance.jar  (from Google Gin) --- <strong>aopalliance.jar</strong> (gin-1.5)</li>
<li>guice-2.0.jar (from Google Gin. IMPORTANT - use the version supplied with Gin and not Guice) --- <strong>guice-snapshot.jar</strong> (gin-1.5)</li>
<li>guice-servlet-2.0.jar (from Google Guice) --- <strong>guice-servlet-3.0.jar</strong> (guice-3.0)</li>
<li>gwt-dispatch-1.0.0-SNAPSHOT.jar  (from gwt-dispatch) --- <strong>gwt-dispatch-1.2.0.jar</strong></li>
<li>gwt-log-2.6.2.jar (from gwt-log) --- <strong>gwt-log-3.1.8.jar</strong></li>
<li>gwt-presenter-1.0.0-SNAPSHOT.jar (from gwt-presenter) --- <strong>gwt-presenter-1.0.0.jar</strong></li>
<li>log4j.jar (from log4j) --- <strong>log4j-1.2.16.jar</strong></li>
</ul>

<p>Gwt-presenter also has a newer version, 1.1.1 which caused additional problems so I went back to 1.0.0 but that is an another story.</p>

<p>I have the code uploaded to <a href=""https://github.com/Raidok/gwtmvp"" rel=""nofollow"">GitHub</a>. Most of it is just copy-paste from the mentioned tutorial with minor differences.</p>
","767678","","767678","","2012-04-08 20:38:22","2012-04-09 04:59:00","NoClassDefFoundError with Gin 1.5 and GWT 2.4","<java><gwt><guice><gin>","2","1","0","","","10066262","2253","2253","gin","315","5802757","5802756"
